"","id","tweet","date","origtweet"
"4016","306-1450","Join famous female artists, writers and activists at Women of the World festival ÔøΩto discuss important issues from the #MeToo campaign to 100 years since the first female vote.  7th - 11th March jsICE1bY8m o72VVmnmJ1",2018-03-06 18:42:00,"Join famous female artists, writers and activists at Women of the World festival @southbankcentre†to discuss important issues from the #MeToo campaign to 100 years since the first female vote.  7th - 11th March https://t.co/jsICE1bY8m https://t.co/o72VVmnmJ1"
"4017","306-1451","RT : Another #Metoo confession points to an idol VlURunYZvr mwFO3ML5k3",2018-03-06 18:35:00,"RT @KpopKfans: Another #Metoo confession points to an idol https://t.co/VlURunYZvr https://t.co/mwFO3ML5k3"
"4018","306-1452","RT : An idol is the next target of a #metoo confession? KGRUWsrQ1x 4IK8XIPmHD",2018-03-06 18:40:00,"RT @netizenbuzz: An idol is the next target of a #metoo confession? https://t.co/KGRUWsrQ1x https://t.co/4IK8XIPmHD"
"4019","306-1453","#prts wow Just wow The fire has been sparked. It gonna burn the entire industry. Told you, #MeToo is far too powerful",2018-03-06 18:42:00,"#prts wow... Just wow.. The fire has been sparked. It gonna burn the entire industry. Told you, #MeToo is far too powerful"
"4020","306-1454","&lt;   ?&gt;?     KBS?    #MeTooYvoBFrDHgi",2018-02-23 21:33:00,"&lt;?? ????? ?? ?&gt;? ?? ??? ?????. ?? KBS? ??? ???? ????? ?????.
#MeToo
https://t.co/YvoBFrDHgi"
"4021","306-1455","RT : &lt;   ?&gt;?     KBS?    #MeTooYvoBFrDHgi",2018-03-06 18:42:00,"RT @dodo_visdomljus: &lt;?? ????? ?? ?&gt;? ?? ??? ?????. ?? KBS? ??? ???? ????? ?????.
#MeToo
https://t.co/YvoBFrDHgi"
"4022","306-1456","#Metoo",2018-03-06 18:26:00,"@JMHewson01 @HobyJaggz @CallofDuty @FortniteGame @EpicGames #Metoo"
"4023","306-1457","#Metoo",2018-03-06 18:26:00,"@JMHewson01 @HobyJaggz @CallofDuty @FortniteGame @EpicGames #Metoo"
"4024","306-1458","Get ready I'm unleashing my inner aids #youngOffenders #metoo #Feminism #allaboutwomen",2018-03-06 18:03:00,"@Plusnet Get ready I'm unleashing my inner aids @JMHewson01 #youngOffenders #metoo #Feminism #allaboutwomen"
"4025","306-1459","Are you fucking autistic, party limit 1 some people aren't a bunch of fat bald freaky fucks, #burnCOD #metoo #youngOffenders ",2018-03-06 18:29:00,"@CallofDuty Are you fucking autistic, ""party limit 1"" some people aren't a bunch of fat bald freaky fucks, #burnCOD #metoo #youngOffenders @JMHewson01 @badankles2016 @RaZorZ_YT"
"4026","306-1460","#Metoo",2018-03-06 18:26:00,"@JMHewson01 @HobyJaggz @CallofDuty @FortniteGame @EpicGames #Metoo"
"4027","306-1461","Are you fucking autistic, party limit 1 some people aren't a bunch of fat bald freaky fucks, #burnCOD #metoo #youngOffenders ",2018-03-06 18:29:00,"@CallofDuty Are you fucking autistic, ""party limit 1"" some people aren't a bunch of fat bald freaky fucks, #burnCOD #metoo #youngOffenders @JMHewson01 @badankles2016 @RaZorZ_YT"
"4028","306-1462","#Metoo",2018-03-06 18:26:00,"@JMHewson01 @HobyJaggz @CallofDuty @FortniteGame @EpicGames #Metoo"
"4029","306-1463","RT : Are you fucking autistic, party limit 1 some people aren't a bunch of fat bald freaky fucks, #burnCOD #metoo #ÔøΩ",2018-03-06 18:42:00,"RT @HobyJaggz: @CallofDuty Are you fucking autistic, ""party limit 1"" some people aren't a bunch of fat bald freaky fucks, #burnCOD #metoo #Ö"
"4030","306-1464","#Metoo",2018-03-06 18:26:00,"@JMHewson01 @HobyJaggz @CallofDuty @FortniteGame @EpicGames #Metoo"
"4031","306-1465","RT : Are you fucking autistic, party limit 1 some people aren't a bunch of fat bald freaky fucks, #burnCOD #metoo #ÔøΩ",2018-03-06 18:42:00,"RT @HobyJaggz: @CallofDuty Are you fucking autistic, ""party limit 1"" some people aren't a bunch of fat bald freaky fucks, #burnCOD #metoo #Ö"
"4032","306-1466"," ?metoo  KJY3hblKc6",2018-03-06 18:33:00,"???????????????? ?metoo ?????????????????? https://t.co/KJY3hblKc6"
"4033","306-1467","RT :  ?metoo  KJY3hblKc6",2018-03-06 18:42:00,"RT @packraty: ???????????????? ?metoo ?????????????????? https://t.co/KJY3hblKc6"
"4034","306-1468","Turds of a feather Where is #metoo IÔøΩm all of this? #liberalamnesia kh8CFJSpBr",2018-03-06 18:42:00,"Turds of a feather... Where is #metoo Iím all of this? #liberalamnesia https://t.co/kh8CFJSpBr"
"4035","306-1469","RT : For all #metoo s out there,there is help,a path of action! If UR a #sexualassault or #sexualharassment survivor call or chÔøΩ",2018-03-06 18:42:00,"RT @MiraSorvino: For all #metoo s out there,there is help,a path of action! If UR a #sexualassault or #sexualharassment survivor call or chÖ"
"4036","306-1470","RT : #MeToo Let's change this - Women rule the world - They deserve better - Join me in this movement - Through music we will empoÔøΩ",2018-03-06 18:42:00,"RT @vonstolk: #MeToo Let's change this - Women rule the world - They deserve better - Join me in this movement - Through music we will empoÖ"
"4037","306-1471","RT : An idol is the next target of a #metoo confession? KGRUWsrQ1x 4IK8XIPmHD",2018-03-06 18:42:00,"RT @netizenbuzz: An idol is the next target of a #metoo confession? https://t.co/KGRUWsrQ1x https://t.co/4IK8XIPmHD"
"4038","306-1472","Beetje #metoo dit :) JVx6OhT70H",2018-03-06 18:42:00,"Beetje #metoo dit :) https://t.co/JVx6OhT70H"
"4039","306-1473","La Semana de la Moda de ParÔøΩs, con el feminismo en tiempos del #MeToo lL9yVesfCi",2018-03-06 18:42:00,"La Semana de la Moda de ParÌs, con el feminismo en tiempos del #MeToo https://t.co/lL9yVesfCi"
"4040","306-1474","Drumpf name pulled from Panama City, Panama building. Time to pull his ÔøΩstarsÔøΩ off Hollywood Blvd. #MeToo We need to see the outtakes!Too much pussy grabbing was going on.",2018-03-06 18:42:00,"@jimmykimmel Drumpf name pulled from Panama City, Panama building. Time to pull his ìstarsî off Hollywood Blvd. #MeToo 

We need to see the outtakes!
Too much pussy grabbing was going on."
"4041","306-1475","Sad Rose Marie wasn't in IN MEMORIAM. 1929 saw 1st Oscars  her 1st film. Her #METOO moment was 25 yrs later w/her rejecting advances of a TOP BANANA producer. She did LOST  FOUND 70 yrs after her 1st film  ended her career w/#waitforyourlaugh 90 yrs after it began. 4B4U0gRc4c",2018-03-05 06:03:00,"Sad Rose Marie wasn't in @TheAcademy IN MEMORIAM. 1929 saw 1st Oscars &amp; her 1st film. Her #METOO moment was 25 yrs later w/her rejecting advances of a TOP BANANA producer. She did LOST &amp; FOUND 70 yrs after her 1st film &amp; ended her career w/#waitforyourlaugh 90 yrs after it began. https://t.co/4B4U0gRc4c"
"4042","306-1476","RT : Sad Rose Marie wasn't in IN MEMORIAM. 1929 saw 1st Oscars  her 1st film. Her #METOO moment was 25 yrs lateÔøΩ",2018-03-06 18:42:00,"RT @RoseMarie4Real: Sad Rose Marie wasn't in @TheAcademy IN MEMORIAM. 1929 saw 1st Oscars &amp; her 1st film. Her #METOO moment was 25 yrs lateÖ"
"4043","306-1477","RT : Sad Rose Marie wasn't in IN MEMORIAM. 1929 saw 1st Oscars  her 1st film. Her #METOO moment was 25 yrs lateÔøΩ",2018-03-06 18:42:00,"RT @RoseMarie4Real: Sad Rose Marie wasn't in @TheAcademy IN MEMORIAM. 1929 saw 1st Oscars &amp; her 1st film. Her #METOO moment was 25 yrs lateÖ"
"4044","306-1478","looking for submissions about #metoo ZQRNkQbM4e",2018-03-06 17:06:00,"@nursingclio looking for submissions about #metoo https://t.co/ZQRNkQbM4e"
"4045","306-1479","RT : looking for submissions about #metoo ZQRNkQbM4e",2018-03-06 18:42:00,"RT @AustinMcCoy3: @nursingclio looking for submissions about #metoo https://t.co/ZQRNkQbM4e"
"4046","306-1480","RT : looking for submissions about #metoo ZQRNkQbM4e",2018-03-06 18:42:00,"RT @AustinMcCoy3: @nursingclio looking for submissions about #metoo https://t.co/ZQRNkQbM4e"
"4047","306-1481","I love Aim #Mozart  #PlayItSlowly #helpdesk #FalconHeavy #ThinkBIGSundayWithMarsha #MeToo #Mozart XNeAAC6icL",2018-03-06 18:42:00,"I love @trixiemattel Aim @mattel

#Mozart  #PlayItSlowly @POTUS @TwitterIR @realDonaldTrump #helpdesk #FalconHeavy #ThinkBIGSundayWithMarsha #MeToo @WhiteHouse @FLOTUS #Mozart https://t.co/XNeAAC6icL"
"4048","306-1482","I love Aim #Mozart  #PlayItSlowly #helpdesk #FalconHeavy #ThinkBIGSundayWithMarsha #MeToo #Mozart XNeAAC6icL",2018-03-06 18:42:00,"I love @trixiemattel Aim @mattel

#Mozart  #PlayItSlowly @POTUS @TwitterIR @realDonaldTrump #helpdesk #FalconHeavy #ThinkBIGSundayWithMarsha #MeToo @WhiteHouse @FLOTUS #Mozart https://t.co/XNeAAC6icL"
"4049","306-1483","I love Aim #Mozart  #PlayItSlowly #helpdesk #FalconHeavy #ThinkBIGSundayWithMarsha #MeToo #Mozart XNeAAC6icL",2018-03-06 18:42:00,"I love @trixiemattel Aim @mattel

#Mozart  #PlayItSlowly @POTUS @TwitterIR @realDonaldTrump #helpdesk #FalconHeavy #ThinkBIGSundayWithMarsha #MeToo @WhiteHouse @FLOTUS #Mozart https://t.co/XNeAAC6icL"
"4050","306-1484","I love Aim #Mozart  #PlayItSlowly #helpdesk #FalconHeavy #ThinkBIGSundayWithMarsha #MeToo #Mozart XNeAAC6icL",2018-03-06 18:42:00,"I love @trixiemattel Aim @mattel

#Mozart  #PlayItSlowly @POTUS @TwitterIR @realDonaldTrump #helpdesk #FalconHeavy #ThinkBIGSundayWithMarsha #MeToo @WhiteHouse @FLOTUS #Mozart https://t.co/XNeAAC6icL"
"4051","306-1485","I love Aim #Mozart  #PlayItSlowly #helpdesk #FalconHeavy #ThinkBIGSundayWithMarsha #MeToo #Mozart XNeAAC6icL",2018-03-06 18:42:00,"I love @trixiemattel Aim @mattel

#Mozart  #PlayItSlowly @POTUS @TwitterIR @realDonaldTrump #helpdesk #FalconHeavy #ThinkBIGSundayWithMarsha #MeToo @WhiteHouse @FLOTUS #Mozart https://t.co/XNeAAC6icL"
"4052","306-1486","I love Aim #Mozart  #PlayItSlowly #helpdesk #FalconHeavy #ThinkBIGSundayWithMarsha #MeToo #Mozart XNeAAC6icL",2018-03-06 18:42:00,"I love @trixiemattel Aim @mattel

#Mozart  #PlayItSlowly @POTUS @TwitterIR @realDonaldTrump #helpdesk #FalconHeavy #ThinkBIGSundayWithMarsha #MeToo @WhiteHouse @FLOTUS #Mozart https://t.co/XNeAAC6icL"
"4053","306-1487","I love Aim #Mozart  #PlayItSlowly #helpdesk #FalconHeavy #ThinkBIGSundayWithMarsha #MeToo #Mozart XNeAAC6icL",2018-03-06 18:42:00,"I love @trixiemattel Aim @mattel

#Mozart  #PlayItSlowly @POTUS @TwitterIR @realDonaldTrump #helpdesk #FalconHeavy #ThinkBIGSundayWithMarsha #MeToo @WhiteHouse @FLOTUS #Mozart https://t.co/XNeAAC6icL"
"4054","306-1488","RT : #MeToo Let's change this - Women rule the world - They deserve better - Join me in this movement - Through music we will empoÔøΩ",2018-03-06 18:42:00,"RT @vonstolk: #MeToo Let's change this - Women rule the world - They deserve better - Join me in this movement - Through music we will empoÖ"
"4055","306-1489","ABC Allows Chelsea Clinton to be #MeToo Advocate, No Mention of Bill ey56za28mY",2018-03-06 18:35:00,"ABC Allows Chelsea Clinton to be #MeToo Advocate, No Mention of Bill https://t.co/ey56za28mY"
"4056","306-1490","RT : ABC Allows Chelsea Clinton to be #MeToo Advocate, No Mention of Bill ey56za28mY",2018-03-06 18:42:00,"RT @JoeFreedomLove: ABC Allows Chelsea Clinton to be #MeToo Advocate, No Mention of Bill https://t.co/ey56za28mY"
"4057","306-1491","For some fans, Gary Oldman's #Oscars win marks the Darkest Hour of the #MeToo era tFyXzPKz3i",2018-03-05 13:05:00,"For some fans, Gary Oldman's #Oscars win marks the ""Darkest Hour"" of the #MeToo era https://t.co/tFyXzPKz3i"
"4058","306-1492","RT : ÔøΩI thought we had evolved. What happened to the #MeToo movement?ÔøΩ b8uxPCtWJtb1yuMF0n3o",2018-03-06 18:42:00,"RT @PageSix: ìI thought we had evolved. What happened to the #MeToo movement?î https://t.co/b8uxPCtWJt
@nypost https://t.co/b1yuMF0n3o"
"4059","306-1493","RT : ÔøΩI thought we had evolved. What happened to the #MeToo movement?ÔøΩ b8uxPCtWJtb1yuMF0n3o",2018-03-06 18:42:00,"RT @PageSix: ìI thought we had evolved. What happened to the #MeToo movement?î https://t.co/b8uxPCtWJt
@nypost https://t.co/b1yuMF0n3o"
"4060","306-1494","Being BombDiggity is out! ND9or4uz3a #metoo",2018-03-06 18:42:00,"Being BombDiggity is out! https://t.co/ND9or4uz3a #metoo"
"4061","306-1495","Hey, Kobe won a #metoo award, thats got to give you hope. I'd say you should be in the running within the next couple of years. ",2018-03-06 18:43:00,"Hey, Kobe won a #metoo award, thats got to give you hope. I'd say you should be in the running within the next couple of years. @HarveyWeinstein"
"4062","306-1496","RT :  ?     ?  ?       ?   ?    #metoo              ÔøΩ",2018-03-06 18:43:00,"RT @DrPyo: ??? ? ?? ??? ?? ?? ? ?? ? ???? ??? ??? ?? ?? ??? ? ?? ?? ? ???. ?? ?? #metoo ??? ??? ?? ?? ?? ?? ????? ??? ?? ??? ?? ?? ???? ???Ö"
"4063","306-1497","SHE a choreoplay debuts OFF-B'WAY on 4/1 in NYC! Standing with #MeToo and #TimesUp to combat violence against women  girls ( 1 out of 3 of who are victims worldwide), SHE is for everyone. Discounted ticket prices are available for groups. Visit pdGJLm293g",2018-03-06 18:43:00,"SHE a choreoplay debuts OFF-B'WAY on 4/1 in NYC! Standing with #MeToo and #TimesUp to combat violence against women &amp; girls ( 1 out of 3 of who are victims worldwide), SHE is for everyone. Discounted ticket prices are available for groups. Visit https://t.co/pdGJLm293g"
"4064","306-1498","You should tell your Democrat buddies, they just gave a rapist an Oscar #MeToo",2018-03-06 18:43:00,"@Serahwersh @rescue4779 @GMA @kobebryant @Cadillac @GOP @DNC You should tell your Democrat buddies, they just gave a rapist an Oscar #MeToo"
"4065","306-1499","You should tell your Democrat buddies, they just gave a rapist an Oscar #MeToo",2018-03-06 18:43:00,"@Serahwersh @rescue4779 @GMA @kobebryant @Cadillac @GOP @DNC You should tell your Democrat buddies, they just gave a rapist an Oscar #MeToo"
"4066","306-1500","You should tell your Democrat buddies, they just gave a rapist an Oscar #MeToo",2018-03-06 18:43:00,"@Serahwersh @rescue4779 @GMA @kobebryant @Cadillac @GOP @DNC You should tell your Democrat buddies, they just gave a rapist an Oscar #MeToo"
"4067","306-1501","You should tell your Democrat buddies, they just gave a rapist an Oscar #MeToo",2018-03-06 18:43:00,"@Serahwersh @rescue4779 @GMA @kobebryant @Cadillac @GOP @DNC You should tell your Democrat buddies, they just gave a rapist an Oscar #MeToo"
"4068","306-1502","You should tell your Democrat buddies, they just gave a rapist an Oscar #MeToo",2018-03-06 18:43:00,"@Serahwersh @rescue4779 @GMA @kobebryant @Cadillac @GOP @DNC You should tell your Democrat buddies, they just gave a rapist an Oscar #MeToo"
"4069","306-1503","You should tell your Democrat buddies, they just gave a rapist an Oscar #MeToo",2018-03-06 18:43:00,"@Serahwersh @rescue4779 @GMA @kobebryant @Cadillac @GOP @DNC You should tell your Democrat buddies, they just gave a rapist an Oscar #MeToo"
"4070","306-1504","You should tell your Democrat buddies, they just gave a rapist an Oscar #MeToo",2018-03-06 18:43:00,"@Serahwersh @rescue4779 @GMA @kobebryant @Cadillac @GOP @DNC You should tell your Democrat buddies, they just gave a rapist an Oscar #MeToo"
"4071","306-1505","ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!The brief empathic listening  healing session I had with him right after this has changed me forever(cc: and )wtttdN750F",2018-03-06 18:43:00,"ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!

The brief empathic listening &amp; healing session I had with him right after this has changed me forever??

(cc: @AnneWheaton @RichOnOWN @LynneLyman @3LWTV @Amy_Siskind and @TimesUpNOW)

https://t.co/wtttdN750F"
"4072","306-1506","ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!The brief empathic listening  healing session I had with him right after this has changed me forever(cc: and )wtttdN750F",2018-03-06 18:43:00,"ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!

The brief empathic listening &amp; healing session I had with him right after this has changed me forever??

(cc: @AnneWheaton @RichOnOWN @LynneLyman @3LWTV @Amy_Siskind and @TimesUpNOW)

https://t.co/wtttdN750F"
"4073","306-1507","ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!The brief empathic listening  healing session I had with him right after this has changed me forever(cc: and )wtttdN750F",2018-03-06 18:43:00,"ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!

The brief empathic listening &amp; healing session I had with him right after this has changed me forever??

(cc: @AnneWheaton @RichOnOWN @LynneLyman @3LWTV @Amy_Siskind and @TimesUpNOW)

https://t.co/wtttdN750F"
"4074","306-1508","ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!The brief empathic listening  healing session I had with him right after this has changed me forever(cc: and )wtttdN750F",2018-03-06 18:43:00,"ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!

The brief empathic listening &amp; healing session I had with him right after this has changed me forever??

(cc: @AnneWheaton @RichOnOWN @LynneLyman @3LWTV @Amy_Siskind and @TimesUpNOW)

https://t.co/wtttdN750F"
"4075","306-1509","ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!The brief empathic listening  healing session I had with him right after this has changed me forever(cc: and )wtttdN750F",2018-03-06 18:43:00,"ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!

The brief empathic listening &amp; healing session I had with him right after this has changed me forever??

(cc: @AnneWheaton @RichOnOWN @LynneLyman @3LWTV @Amy_Siskind and @TimesUpNOW)

https://t.co/wtttdN750F"
"4076","306-1510","ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!The brief empathic listening  healing session I had with him right after this has changed me forever(cc: and )wtttdN750F",2018-03-06 18:43:00,"ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!

The brief empathic listening &amp; healing session I had with him right after this has changed me forever??

(cc: @AnneWheaton @RichOnOWN @LynneLyman @3LWTV @Amy_Siskind and @TimesUpNOW)

https://t.co/wtttdN750F"
"4077","306-1511","#MeToo VoJc6eh0vI",2018-03-06 18:25:00,"#MeToo https://t.co/VoJc6eh0vI"
"4078","306-1512","RT : #MeToo VoJc6eh0vI",2018-03-06 18:43:00,"RT @JedediahBila: #MeToo https://t.co/VoJc6eh0vI"
"4079","306-1513","RT : ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!The brief empathic listening  healing sessionÔøΩ",2018-03-06 18:43:00,"RT @Compassioning: ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!

The brief empathic listening &amp; healing sessionÖ"
"4080","306-1514","#MeToo, says Monica Lewinsky in essay; read it so you don't have to 6nL7m5Xvvg | #tcot #politics 1VvA4nMkUi",2018-03-06 18:23:00,"#MeToo, says Monica Lewinsky in @VanityFair essay; @TheHwCon read it so you don't have to... https://t.co/6nL7m5Xvvg | #tcot #politics https://t.co/1VvA4nMkUi"
"4081","306-1515","RT : #MeToo, says Monica Lewinsky in essay; read it so you don't have to 6nL7m5Xvvg | #tcoÔøΩ",2018-03-06 18:43:00,"RT @TheRebelTV: #MeToo, says Monica Lewinsky in @VanityFair essay; @TheHwCon read it so you don't have to... https://t.co/6nL7m5Xvvg | #tcoÖ"
"4082","306-1516","#MeToo, says Monica Lewinsky in essay; read it so you don't have to 6nL7m5Xvvg | #tcot #politics 1VvA4nMkUi",2018-03-06 18:23:00,"#MeToo, says Monica Lewinsky in @VanityFair essay; @TheHwCon read it so you don't have to... https://t.co/6nL7m5Xvvg | #tcot #politics https://t.co/1VvA4nMkUi"
"4083","306-1517","RT : #MeToo, says Monica Lewinsky in essay; read it so you don't have to 6nL7m5Xvvg | #tcoÔøΩ",2018-03-06 18:43:00,"RT @TheRebelTV: #MeToo, says Monica Lewinsky in @VanityFair essay; @TheHwCon read it so you don't have to... https://t.co/6nL7m5Xvvg | #tcoÖ"
"4084","306-1518","RT : #MeToo, says Monica Lewinsky in essay; read it so you don't have to 6nL7m5Xvvg | #tcoÔøΩ",2018-03-06 18:43:00,"RT @TheRebelTV: #MeToo, says Monica Lewinsky in @VanityFair essay; @TheHwCon read it so you don't have to... https://t.co/6nL7m5Xvvg | #tcoÖ"
"4085","306-1519","#MeToo  #partouze IGj28nNN9U",2018-02-03 14:53:00,"#MeToo  #partouze https://t.co/IGj28nNN9U"
"4086","306-1520","RT : #MeToo  #partouze IGj28nNN9U",2018-03-06 18:43:00,"RT @BarActu: #MeToo  #partouze https://t.co/IGj28nNN9U"
"4087","306-1521","RT : ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!The brief empathic listening  healing sessionÔøΩ",2018-03-06 18:43:00,"RT @Compassioning: ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!

The brief empathic listening &amp; healing sessionÖ"
"4088","306-1522","The latest Joe's Daily News! KsYV7IjSNy #metoo #iwd2018",2018-03-06 18:43:00,"The latest Joe's Daily News! https://t.co/KsYV7IjSNy #metoo #iwd2018"
"4089","306-1523","RT : HEY #METOO MOVEMENT!100 Nigerian school girls are missing and, likely sold into a sex slavery. You made it YOUR crusade toÔøΩ",2018-03-06 18:43:00,"RT @pahubb43: HEY #METOO MOVEMENT!

100 Nigerian school girls are missing and, likely sold into a sex slavery. You made it YOUR crusade toÖ"
"4090","306-1524","Oscars 2018 red carpet fashion: #MeToo, TimeÔøΩs Up and now the Orange Pin jXQLOehx7U",2018-03-06 18:43:00,"Oscars 2018 red carpet fashion: #MeToo, Timeís Up and now the Orange Pin https://t.co/jXQLOehx7U"
"4091","306-1525","#MeToo       ASRXUeXHc3",2018-03-06 05:50:00,"#MeToo ??????????? ??????????????????????????????????????????????

????????? ????????????????????????????????????????????????????????????? ?????????????? ???????????????????????????????????????????? ?????????????????????????????????????????????????? https://t.co/ASRXUeXHc3"
"4092","306-1526"," #MeToo      #MeToo  ",2018-03-05 08:42:00,"???????????? #MeToo ??????????????????????????? ??????????????????????????????????????????????????? ????????????????????????????????? ???????????? ??????????? ????????????

#MeToo ???????????????????????????????????????????? ?????????????????????????????????????????????????????"
"4093","306-1527"," #MeTooÔøΩ       ",2018-03-06 18:03:00,"??????????????? #MeToo†????????????????????????????? ???????????????????????????????????? ????????????????????????????????? ????????????????????????? ??????????????????????????????????????????????????????????????? ????????

??????????? ??????????????????????????? ?????????????"
"4094","306-1528","RT :  #MeToo   ÔøΩ",2018-03-06 18:43:00,"RT @washizaemon: ???????????? #MeToo ??????????????????????????? ??????????????????????????????????????????????????? ??????????????????????Ö"
"4095","306-1529","Kulturhuset 8 mars, fantastiska ungerska poeter pratar om #MeToo i Ungern, arrangerar, jag modererar ÔøΩ kom!  u0y7MLvcMh",2018-03-06 18:43:00,"Kulturhuset 8 mars, fantastiska ungerska poeter pratar om #MeToo i Ungern, @PENsweden arrangerar, jag modererar ñ kom!  https://t.co/u0y7MLvcMh"
"4096","306-1530","Hey what wrong with a bit of corrective action when the little lady gets uppity?  I SAY  #metoo for us men!",2018-03-06 18:38:00,"@DailyCaller Hey... what wrong with a bit of corrective action when the little lady gets uppity?  I SAY  #metoo for us men!"
"4097","306-1531","Ya see?  It ain't just the ladies that are bein' attacked!   Us men need a #metoo also for our protection! iCJK2HQ8KC",2018-03-06 18:43:00,"@BreitbartNews Ya see?  It ain't just the ladies that are bein' attacked!   Us men need a #metoo also for our protection! https://t.co/iCJK2HQ8KC"
"4098","306-1532","#METOO hSMB8053TZ",2018-03-06 18:43:00,"#METOO https://t.co/hSMB8053TZ"
"4099","306-1533","RT : ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!The brief empathic listening  healing sessionÔøΩ",2018-03-06 18:43:00,"RT @Compassioning: ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!

The brief empathic listening &amp; healing sessionÖ"
"4100","306-1534","RT : #MeToo Let's change this - Women rule the world - They deserve better - Join me in this movement - Through music we will empoÔøΩ",2018-03-06 18:44:00,"RT @vonstolk: #MeToo Let's change this - Women rule the world - They deserve better - Join me in this movement - Through music we will empoÖ"
"4101","306-1535","How should we have sex post-#MeToo? My piece on thinking through sex in the 'in between' and the limitations of 'consent' discourse has dropped! qjL2coNJ9w #sex #feminism #TimesUp Xo8KIxHTox",2018-03-06 15:52:00,"How should we have sex post-#MeToo? My @aeonmag piece on thinking through sex in the 'in between' and the limitations of 'consent' discourse has dropped! https://t.co/qjL2coNJ9w #sex #feminism #TimesUp https://t.co/Xo8KIxHTox"
"4102","306-1536","RT : How should we have sex post-#MeToo? My piece on thinking through sex in the 'in between' and the limitationsÔøΩ",2018-03-06 18:44:00,"RT @Heidi__Matthews: How should we have sex post-#MeToo? My @aeonmag piece on thinking through sex in the 'in between' and the limitationsÖ"
"4103","306-1537","RT : How should we have sex post-#MeToo? My piece on thinking through sex in the 'in between' and the limitationsÔøΩ",2018-03-06 18:44:00,"RT @Heidi__Matthews: How should we have sex post-#MeToo? My @aeonmag piece on thinking through sex in the 'in between' and the limitationsÖ"
"4104","306-1538","THIS!! *#SamRockwell's voice in #3Billboards* #metoo same abt K Bryant!!! iwr5JHIGHi",2018-03-06 18:44:00,"THIS!! *#SamRockwell's voice in #3Billboards* #metoo same abt K Bryant!!! https://t.co/iwr5JHIGHi"
"4105","306-1539",", &lt;#MeToo,   &gt;    !     7?20   O : 3? 22?(?) pm7:30-9:30O :  ( 654/ 5)O : cafedoingcom #3?227?20?",2018-03-06 13:24:00,"???, &lt;#MeToo, ??? ??? ??&gt; ?? ??? ?? ???????! 

???? ???  ?? 7?20??? ??? ?????. 

O ??: 3? 22?(?) pm7:30-9:30
O ??: ?? (??? ???654/ ???5???)
O ??: cafedoing@naver.com

#???? #3?22?_?_??7?20?"
"4106","306-1540","RT : , &lt;#MeToo,   &gt;    !     7?20   O : 3? 22?(?) pm7:30-9:30O :  (?ÔøΩ",2018-03-06 18:44:00,"RT @DoingFeminism: ???, &lt;#MeToo, ??? ??? ??&gt; ?? ??? ?? ???????! 

???? ???  ?? 7?20??? ??? ?????. 

O ??: 3? 22?(?) pm7:30-9:30
O ??: ?? (?Ö"
"4107","306-1541","RT : ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!The brief empathic listening  healing sessionÔøΩ",2018-03-06 18:44:00,"RT @Compassioning: ICYMI: Please be an empathic witness to Benjamin's #MeToo story, below!

The brief empathic listening &amp; healing sessionÖ"
"4108","306-1542","HEY #METOO MOVEMENT!100 Nigerian school girls are missing and, likely sold into a sex slavery. You made it YOUR crusade to take speak out about abuse? WELL HERE YA GO!And you think YOU are victims? Little girls are TAKEN! FORCED! ABUSED! While you sit back and clone dogs!",2018-03-06 15:54:00,"HEY #METOO MOVEMENT!

100 Nigerian school girls are missing and, likely sold into a sex slavery. You made it YOUR crusade to take speak out about abuse?
 
WELL HERE YA GO!

And you think YOU are victims? 
Little girls are TAKEN! FORCED! ABUSED! While you sit back and clone dogs!"
"4109","306-1543","RT : HEY #METOO MOVEMENT!100 Nigerian school girls are missing and, likely sold into a sex slavery. You made it YOUR crusade toÔøΩ",2018-03-06 18:44:00,"RT @pahubb43: HEY #METOO MOVEMENT!

100 Nigerian school girls are missing and, likely sold into a sex slavery. You made it YOUR crusade toÖ"
